PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
7996,0,0,67,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2025,1,1,1,F
7996,0,0,602,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,2025,1,1,2,F
8001,0,0,759,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,2,F
8003,0,0,1416,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2025,1,1,3,F
8003,7330,975,261,QX,19687,Horizon Air,6580,D,QX,Horizon Air,2,2,11630,1163003,31517,FAI,"Fairbanks, AK",AK,2,Alaska,1,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,2025,1,1,1,F
8013,10510,0,1436,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2025,1,1,3,F
8015,0,0,1024,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,2025,1,1,3,F
8018,216,0,996,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,2025,1,1,2,F
8020,12147,0,2329,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,2025,1,1,5,F
8023,1617,0,977,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,2025,1,1,2,F
8026,10292,0,1626,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2025,1,1,4,F
8032,0,0,235,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2025,1,1,1,F
8034,326,0,1144,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,3,F
8047,7377,0,347,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,2025,1,1,1,F
8048,0,0,985,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,2,F
8050,0,0,1012,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,3,F
8057,0,0,345,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,2025,1,1,1,F
8057,0,0,1749,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2025,1,1,4,F
8062,0,0,1237,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,3,F
8067,0,0,764,YX,20452,Republic Airline,6003,D,YX,Republic Airline,3,3,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2025,1,1,2,F
8068,436503,7866,2677,HA,19690,Hawaiian Airlines Inc.,5375,D,HA,Hawaiian Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,2025,1,1,6,F
8070,2686,0,483,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2025,1,1,1,F
8072,,0,429,YV,20378,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2025,1,1,1,F
8072,75,0,245,PT,20427,Piedmont Airlines,6918,D,PT,Piedmont Airlines,2,2,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,1,F
8082,30575,0,1250,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,3,F
8083,0,0,1709,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2025,1,1,4,F
8087,5848,0,1099,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,2025,1,1,3,F
8091,0,0,431,9E,20363,Endeavor Air Inc.,7024,D,9E,Endeavor Air Inc.,2,2,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,1,F
8091,2796,0,409,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2025,1,1,1,F
8091,23945,0,1728,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,4,F
8093,26,0,999,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,2025,1,1,2,F
8094,0,0,2446,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2025,1,1,5,F
8095,1241,0,679,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13486,1348603,33486,MSO,"Missoula, MT",MT,30,Montana,84,2025,1,1,2,F
8095,7817,2321,1008,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2025,1,1,3,F
8099,4188,0,201,HA,19690,Hawaiian Airlines Inc.,5375,D,HA,Hawaiian Airlines Inc.,3,3,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,2025,1,1,1,F
8100,482049,5238,4502,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2025,1,1,10,F
8109,13398,0,677,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,2025,1,1,2,F
8115,97,0,1015,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2025,1,1,3,F
8116,1422,0,2381,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2025,1,1,5,F
8116,18189,0,972,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,2,F
8122,0,0,977,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,34,New Jersey,21,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,2,F
8122,5200,0,319,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,2025,1,1,1,F
8124,2221,0,488,OH,20397,PSA Airlines Inc.,7028,D,OH,PSA Airlines Inc.,2,2,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,14193,1419306,33728,PNS,"Pensacola, FL",FL,12,Florida,33,2025,1,1,1,F
8125,0,0,689,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2025,1,1,2,F
8125,18385,6530,261,QX,19687,Horizon Air,6580,D,QX,Horizon Air,2,2,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,2,Alaska,1,2025,1,1,1,F
8128,0,0,477,G4,20368,Allegiant Air,6035,D,G4,Allegiant Air,3,3,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,4,Arizona,81,14314,1431402,34314,PVU,"Provo, UT",UT,49,Utah,87,2025,1,1,1,F
8128,0,0,973,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,2,F
8128,2539,0,323,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10279,1027903,30279,AMA,"Amarillo, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,2025,1,1,1,F
8138,0,0,544,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,2,F
8140,2177,0,416,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,F
8146,5454,103,1008,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,3,F
8147,0,0,199,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,2025,1,1,1,F
8155,0,0,1024,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,3,F
8157,0,0,302,9E,20363,Endeavor Air Inc.,7024,D,9E,Endeavor Air Inc.,2,2,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13422,1342202,30562,MOB,"Mobile, AL",AL,1,Alabama,51,2025,1,1,1,F
8157,969,0,1099,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2025,1,1,3,F
8158,0,0,1231,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,3,F
8158,2424,0,337,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2025,1,1,1,F
8158,7822,0,442,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2025,1,1,1,F
8159,1953,0,500,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2025,1,1,2,F
8162,0,0,689,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2025,1,1,2,F
8162,34537,0,672,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13796,1379610,32457,OAK,"Oakland, CA",CA,6,California,91,2025,1,1,2,F
8164,5815,0,1290,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,2025,1,1,3,F
8169,13510,0,1751,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2025,1,1,4,F
8172,26894,0,1325,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,3,F
8174,514,0,1242,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,2025,1,1,3,F
8176,21,0,1671,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10529,1052907,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2025,1,1,4,F
8178,0,0,879,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2025,1,1,2,F
8179,7135,560,689,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2025,1,1,2,F
8186,0,0,667,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,2025,1,1,2,F
8188,0,0,1005,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,3,F
8188,0,0,1074,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,2025,1,1,3,F
8193,11149,0,483,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,2025,1,1,1,F
8195,0,0,67,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,F
8195,0,0,674,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2025,1,1,2,F
8200,0,0,120,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11503,1150305,31503,EGE,"Eagle, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2025,1,1,1,F
8207,0,0,302,9E,20363,Endeavor Air Inc.,7024,D,9E,Endeavor Air Inc.,2,2,13422,1342202,30562,MOB,"Mobile, AL",AL,1,Alabama,51,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2025,1,1,1,F
8209,0,0,551,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,2,F
8215,1950,0,651,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,2,F
8217,0,0,680,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2025,1,1,2,F
8219,364,0,325,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,6,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,2025,1,1,1,F
8227,14312,0,399,QX,19687,Horizon Air,6580,D,QX,Horizon Air,2,2,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,2025,1,1,1,F
8234,0,0,1084,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2025,1,1,3,F
8235,0,0,746,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,2,F
8237,0,0,1085,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,3,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,3,F
8237,0,0,1129,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72,Puerto Rico,3,2025,1,1,3,F
8238,2846,0,455,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10620,1062003,30620,BIL,"Billings, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2025,1,1,1,F
8240,0,0,584,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2025,1,1,2,F
8241,30208,0,1149,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2025,1,1,3,F
8243,0,0,666,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2025,1,1,2,F
8252,7810,0,1460,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2025,1,1,3,F
8253,225,0,1521,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2025,1,1,4,F
8254,42975,0,1107,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,2025,1,1,3,F
8255,18126,0,2614,HA,19690,Hawaiian Airlines Inc.,5375,D,HA,Hawaiian Airlines Inc.,3,3,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,2025,1,1,6,F
8258,11328,0,1050,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10529,1052907,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,2025,1,1,3,F
8259,0,0,666,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,2,F
8259,1632,0,977,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2025,1,1,2,F
8263,0,0,431,9E,20363,Endeavor Air Inc.,7024,D,9E,Endeavor Air Inc.,2,2,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2025,1,1,1,F
8270,0,0,667,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,2,F
8273,300,0,245,PT,20427,Piedmont Airlines,6918,D,PT,Piedmont Airlines,2,2,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,2025,1,1,1,F
8274,55363,0,861,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,2,F
8275,35,0,916,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,6,California,91,2025,1,1,2,F
8282,0,0,828,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,3,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2025,1,1,2,F
